Slot,wind0,wind1,wind2,wind4,wind5,wind6,wind7,wind8,wind9,wind10,wind11,wind18,wind23,wind24,wind35,wind36,wind37,wind38,wind39,wind43,wind44,wind47,wind50,wind51,wind52,wind53,wind54,wind58,wind59,wind60,wind61,wind62,wind72,wind73,wind74,wind75,wind76,wind77,wind78,wind79,wind83,wind84,wind85,wind86,wind87,wind88,wind89,wind90,wind91,wind92,wind93,wind94,wind95,wind96,wind97,wind98,wind99,wind100,wind101,wind104,wind105,wind106,wind107,wind108,wind110,wind111,wind112,wind113,wind117,wind118,wind119,wind125,wind150,wind159,wind160,wind165,wind166,wind167,wind168,wind179,wind180,wind181,wind204,wind205,wind209,wind210,wind241,solar109,solar21,solar22,solar286,solar287,solar288,solar289,solar290,solar291,solar3,solar362,solar363,solar364,solar365,solar433,solar434,solar435,solar436,solar437,solar438,solar509,solar530
1,4.70929449143887,2.98993896590614,1.75869693984978,17.38766294088,4.01740762302952,10.824438969079,79.6987264793926,7.8437963544044,0.0712412119113283,29.9810022294402,10.8462854661082,14.2531663153724,12.4199252497664,3.42188358847929,0.0724454157102876,10.0656242995143,21.5014549854454,5.48886483921347,1.29578867411579,12.6966212007183,18.3972311183535,5.03814081543852,8.96151826194781,23.149752313933,13.3953884984333,3.70554131082867,58.0321777634402,6.0368550832971,0.843909684328525,6.70908199040934,0.562755035899477,8.4413255384932,11.5008011780269,92.5816221920072,0.896845628668497,83.873948276894,22.2416475726712,127.672709063482,21.4215299384503,27.4768624968668,31.6838462284653,99.2410098873078,99.2410098873078,99.2410098873078,28.9983517692223,28.9983517692223,28.9983517692223,28.9983517692223,10.5823169948159,8.33984907602902,50.1635798687356,58.8866142757587,43.2346452612577,0.872189281638168,16.7836978535118,22.378263804675,127.672709063482,0.452425993715334,23.8261624581067,12.508735290501,13.0961804399687,13.0961804399687,10.3419565708797,19.6989648969094,25.8992435975291,3.22807038402818,16.6316090188328,41.1118390999335,2.41985720639626,2.1877549605137,123.912230610229,116.895069056006,110.282267421889,115.553072195926,159.458833092922,123.543444209367,92.8974758533754,122.593036088952,119.463721722606,117.830229608688,56.3515831424495,62.8647652449653,34.7303727983731,81.4472701559511,80.4988572269223,92.6199105845632,63.4996486304328,1.55205094991007e-13,4.34290872871546e-05,0.0374614581804443,5.0091182976043e-05,0,0.000524926599050941,0.000461872437600904,0,0.00278374693391991,0.00263333600297666,0,0,0.000158227714095641,2.04933632843309e-08,0.00252035163051148,0.00435796453638826,0.0054779557334701,0.00423100037782627,0.00389177685521088,0.00955875220811519,0.000612577777269474,0.00505052240367233
2,3.83990467269383,2.11299476290015,1.23781449542143,12.2878898706927,3.27574806201208,7.64964874327004,76.9217905163157,5.54322372700522,0.386271818117862,20.7838404737356,7.51901037646996,13.1477200275158,8.77718151024718,2.40840648066583,0.392801044365959,7.11339317383291,20.7522816141185,6.24725621118323,1.47482659527824,9.2249489724545,13.3668253638581,3.66054804688971,7.05368467820653,31.2374137248519,14.9830725357177,2.71498681492857,48.4108243564905,6.75237135609109,0.613157126782362,4.8745991579199,0.576402307881312,8.64603461820934,8.35610532378416,91.0882543762462,1.6514286384143,81.5114272012789,10.4229073169561,122.16042592802,16.1180628634509,23.7442637684814,27.3797491301832,92.0898011317445,92.0898011317445,92.0898011317445,29.6536362655983,29.6536362655983,29.6536362655983,29.6536362655983,9.14476047019321,8.24295900200777,51.2024716304627,59.9991559243954,29.3154598355766,1.87498607615653,14.5128027406044,19.3504036541465,122.16042592802,0.972601310938931,17.4964770101747,9.18565043033786,13.3921187771715,13.3921187771715,7.78153132010018,14.8219644192394,22.3809567578649,5.94408637182573,14.3722854631862,38.9909605837197,4.45586326539781,4.02847611688354,116.63187401818,113.133413078313,105.641372947111,108.763850770954,158.32078918665,116.284755345586,90.9940485109175,117.434080282612,115.461002262797,114.03848038308,53.8886411326532,60.5040127765303,33.1166275395645,82.5291709034134,85.0089709508435,85.9262303303063,58.1955761509092,0.00184973090524762,0.000259720926659739,0.0358013720214125,0.000368870255195396,0.00273876755599961,0.00129961775758221,0.00113657628722011,0.00126693752075284,0.0093028644062093,0.000743521111949735,0.00243266031732997,0.00103006222825613,0.00159606699602119,0.00054285352563864,0.00930517400978514,0.0261279065782669,0.0332797414998688,0.0189531729989873,0.0236320246645923,0.0493241145104604,0.0133904938014112,0.0343343129531796
3,2.22511034692027,0.791843318346287,1.28510693265191,4.60487818594233,1.89819840021565,2.86670054815523,74.2834515874582,2.07731923779312,6.99580730623924,17.2072895124613,6.22511458162316,4.46663941148634,3.28924266867372,2.50042302493123,7.11405877204361,2.6657391463363,20.0404995289918,7.65786326773381,1.80783691727489,7.20015768352893,10.4329303756083,2.85709148359471,4.27636216048344,40.3429458753093,22.7987568484159,1.76924451995606,39.6334965148437,10.2746397530141,0.478574787871673,3.80466956358075,0.864798275509277,12.9719741326371,6.52201720911407,80.0191999062062,1.58486134403774,77.821915028379,7.62947454830587,119.751347701802,15.3418518755781,24.6013173073284,28.368026177342,88.0284733170626,88.0284733170626,88.0284733170626,20.8155065775401,20.8155065775401,20.8155065775401,20.8155065775401,9.47484227012981,6.827142192594,41.0219290039286,59.2429347549953,20.7230871802438,0.671968604397447,13.5225259612537,18.0300346149802,119.751347701802,0.348566612764518,15.7825489423658,8.28583819473993,9.40065946707088,9.40065946707088,7.40678963033844,14.1081707244437,23.1888014810683,5.70448670756732,14.8910557328157,41.9517869367859,4.27625225782049,3.86609262097087,112.709043147462,114.006428464983,103.044750171706,105.105655316124,158.213454688339,112.373599566712,89.0197338043339,114.547597468617,114.436891881408,114.918479892732,52.6678347108254,49.3614895462741,33.0183259930192,82.0528627963722,75.3169252496278,86.1284383209967,50.3035649656264,0.00184973090522622,0.000259720926658371,0.0358013720211639,0.000368870255194954,0.00273876755591947,0.00129961775755134,0.00113657628721357,0.00126693752074397,0.009302864406194,0.000743521111745084,0.00243266031728152,0.00103006222824276,0.00159606699598318,0.000542853525635555,0.00930517400977722,0.0261279065782551,0.0332797414998685,0.018953172998965,0.0236320246645716,0.049324114510421,0.0133904938013894,0.0343343129530661
4,3.66300510329402,0.456986425249993,1.12213081256716,2.65755455927547,3.12483847674312,1.65442228962503,74.3949954130312,1.19885673161225,12.2188356980727,18.2291666433069,6.59480105799669,2.82216441041054,1.89827862925443,2.18332159716729,12.4253730094158,1.53844400136603,20.0705922876897,9.11541865801609,2.15193060913129,8.25818979712766,11.966004491695,3.276928753001,3.02696009393381,53.2212461078814,28.7905268580199,2.29515523865156,45.3866637084893,12.974930770694,0.548899288609809,4.36374934444763,1.30267872621717,19.5401808932754,7.48039950517582,83.2847633229934,1.1381367706648,82.0404436459396,6.40729442182302,124.285326050512,16.261798138877,23.1630484639311,26.7095439225286,87.028997386867,87.028997386867,87.028997386867,10.4997951223604,10.4997951223604,10.4997951223604,10.4997951223604,8.92091378480445,5.11317081789908,40.0996014314061,61.8144826576093,17.5044134293805,0.455035080216118,12.99012106598,17.3201614212998,124.285326050512,0.236037867784103,17.9159447898744,9.40587101467389,4.74189749125846,4.74189749125846,7.85092430837856,14.9541415397748,21.8331126669775,4.09656409633194,14.0204787129819,41.5082118261027,3.07090582628659,2.77635781027356,112.101933918242,121.106085458286,106.406666837949,104.539501868327,164.016641219445,111.768297210077,92.1866519779415,118.284803647206,121.834119194971,122.074934141861,52.471629370059,44.2582569823631,32.0632168668534,83.7689665426,86.0304985670969,91.4574591577062,53.9638993919832,0.00184973090525133,0.000259720926659217,0.0358013720211833,0.000368870255194954,0.00273876755591353,0.00129961775755064,0.00113657628720787,0.00126693752073503,0.00930286440619824,0.000743521111748282,0.00243266031726029,0.00103006222823644,0.00159606699598289,0.000542853525634725,0.00930517400977198,0.0261279065782479,0.0332797414998706,0.0189531729989445,0.0236320246645569,0.0493241145104105,0.0133904938013788,0.03433431295297
5,6.16006385835978,0.628138253761233,1.48293614144565,3.65286929305678,5.25503077964261,2.2740411324479,66.3375172050136,1.64785589307911,5.27192212096257,19.4380590944871,7.03214443041014,3.82244415413767,2.60922722744044,2.88533784883436,5.36103442654779,2.11462633271702,17.8968121955923,11.1618192786573,2.63503646519121,8.99981293709355,13.0406063163036,3.57121191322574,1.06421371696454,56.2302782958272,33.6425990910791,4.13283696597127,70.0231408681873,15.1615979903876,0.598192950289016,4.75563395479656,2.5480454325766,38.2206814886383,8.15217352653698,53.9265997376712,1.77882760713159,82.0516891493453,3.97034789243656,130.50215707077,22.4697387857478,26.7347653030729,30.8281264977868,92.4480316765574,92.4480316765574,92.4480316765574,6.58555068708624,6.58555068708624,6.58555068708624,6.58555068708624,10.2965089719197,5.12091279539825,43.5364185551729,65.602110285175,26.9492853196007,1.11452619301123,11.1456725034565,14.8608966712698,130.50215707077,0.578132099317034,18.8649282607272,9.90408733690038,2.97415386850456,2.97415386850456,10.8480142804509,20.6628843437049,25.1997548550127,6.40264113836359,16.1824212564837,40.3287010390329,4.79960950520395,4.33925170285846,119.539651414767,128.856098023765,111.613514279258,111.475468581347,172.005651862093,119.183878642657,97.9045825563532,124.072889539816,128.488083912449,129.886946807749,55.7517634155757,47.8488106983939,30.8080733191307,82.2588549654784,93.8374391812446,96.0725158480336,62.0367729720669,0.00184973090529206,0.000259720926659375,0.0358013720213621,0.000368870255194954,0.00273876755591688,0.00129961775755012,0.00113657628720744,0.00126693752073672,0.00930286440620824,0.000743521111744114,0.00243266031726842,0.00103006222824026,0.00159606699598293,0.000542853525635991,0.00930517400977709,0.0261279065782736,0.0332797414998697,0.0189531729989633,0.0236320246645635,0.0493241145104183,0.0133904938013767,0.0343343129529982
6,5.7465984313097,0.837351007170415,0.962039986826766,4.86952317150632,4.90231145798898,3.03145146979747,49.6384869705071,2.19670396362126,3.41042138548928,16.6726850574028,6.03170968852597,3.30858263664405,3.47827732787931,1.87183406520407,3.46806838893384,2.81894070116896,13.391678139526,10.3007532799348,2.43175953972699,4.72646186314614,6.84857883792281,1.87550530561488,0.330877327474076,39.6726501964222,51.113995046524,6.66927615277828,67.0449910495436,23.0353737676274,0.31415499256528,2.49753219089576,2.37209811897517,35.5814717846141,4.28130423868038,42.7253930723031,2.9015177339987,72.0030837467431,2.96724918846226,115.433985358891,26.8659907321993,26.5781905085655,30.6475785290117,77.056132669415,77.056132669415,77.056132669415,3.74201979490362,3.74201979490362,3.74201979490362,3.74201979490362,10.2362064497774,5.34936816736635,38.2885811509434,57.6475241155066,30.172754427679,5.1559332099201,8.47177935248062,11.2957058033121,115.433985358891,2.67450914054905,27.4639968501454,14.4185983463156,1.68996385842956,1.68996385842956,12.9704512322185,24.7056213946972,25.0521700008916,10.4436072011076,16.0876473075163,38.1831477230572,7.82883739817052,7.07792914706459,109.008805561642,115.009727666991,100.177086180901,101.655036932515,151.720039524974,108.684374592647,87.7910057311164,111.359817208659,115.458748941134,115.929805488262,48.3761500604105,44.1624525773301,23.5375950381008,72.4977987026394,112.623540837844,83.9729100347804,46.033543107057,0.00452969437406035,0.000575061738351017,0.0870326398014118,0.00175383353792841,0.0292005777775214,0.00865205522919905,0.0121479271343509,0.0154601874419283,0.0430064485007815,0.000743521111745103,0.0329074365177463,0.0104144517526792,0.0102984656670056,0.00540763281066244,0.0298098110910894,0.0886328619165526,0.0932088883669784,0.0733031082810998,0.079824157064435,0.169717241025525,0.143577069719489,0.418893170182865
7,16.0897570090165,1.3231064347222,0.220253786665637,7.69438071619093,13.7258590598136,4.7900258217744,33.9624757716862,3.47103320418697,2.71225348267851,15.8307172541767,5.72710935938722,4.49893922673192,5.49605968687045,0.428546158700707,2.75809922083798,4.45423549846875,9.16253842759775,10.5412981565079,2.48854638651586,2.47395505894551,3.58472717082096,0.981689046321783,0.187342075813,34.6960637692426,29.4927249519983,9.3633270999055,63.0157374993176,13.2913880450317,0.164437026184405,1.30727435816587,2.62698698304345,39.4048047456739,2.24094779284269,20.9548632523932,3.17560610249247,66.1749845075432,3.03849668617569,104.007420041153,38.4183502068294,28.752498656767,33.1547951018278,72.8615173120828,72.8615173120828,72.8615173120828,5.86414844761842,5.86414844761842,5.86414844761842,5.86414844761842,11.0736098494934,4.01132642493881,39.2639614443804,54.7715774391455,38.929346556567,2.94950326022928,9.21932005972532,12.2924267463051,104.007420041153,1.52997975504881,38.5102158809297,20.217863337488,2.64835556199934,2.64835556199934,18.5477372767115,35.3290233842372,27.1016374898705,11.430149942324,17.4037452794422,34.4927903536661,8.56837906786494,7.74653717572366,103.167923865937,112.584729691914,102.730085778354,96.2081829702543,151.352377943252,102.860876473549,85.2759435222025,114.197807205504,111.462876612007,113.485407529623,45.6577190636432,36.2730485696715,21.8970567525034,80.7526004425919,120.331588150353,82.477273671218,49.6112292885335,0.635298038315631,0.0375882016124355,5.43967682003074,0.0122496549250379,0.289180883129553,0.0835318301647178,0.0984625002582971,0.124776708648469,0.49354377622613,0.186092395728021,0.308306756510024,0.114209309216469,0.112358578640195,0.0609624565304992,0.113794736601882,0.325370487795711,0.34934824759933,0.326497633023513,0.277725215539668,0.706226935478787,0.428548540834826,1.11653982928001
8,17.1171899404404,1.75385342453426,0.188337003095179,10.1993427094136,14.6023421292814,6.34945380859986,20.1779133043701,4.60105348449695,0.584539099034426,15.3882584458271,5.56704017605134,5.65646416045636,7.28534216921863,0.366445909691108,0.59441967496528,5.90434448632954,5.44368164686146,7.89320764085634,1.86339605056439,0.0481241347154681,0.0697312154732723,0.0190961172649268,0.0126892293017657,15.3007136450518,20.6948846892198,9.38362400728168,46.830113046519,9.32649469995192,0.00319867960887007,0.0254295028904726,1.90949023659605,28.6423535489223,0.0435916057096291,4.79878858015992,1.68026078402265,43.2345466480853,1.34406235102493,89.9143776366052,35.6584862988432,18.5234691989735,21.3595984543202,44.3610348749616,44.3610348749616,44.3610348749616,11.2103370242586,11.2103370242586,11.2103370242586,11.2103370242586,7.1340467977138,2.57544770163318,27.293979483888,20.1191405025784,36.8935714779856,3.08037656267179,5.38210201692347,7.17613602256435,89.9143776366052,1.59786695012823,32.2103235825123,16.9104198808126,5.06279107277998,5.06279107277998,17.2153211159741,32.7910878399503,17.459920728225,6.04786364672018,11.2121643227995,23.0410220670196,4.533657785541,4.09880892284358,82.2917294344523,87.6387068152467,77.6753459613229,76.7403032425682,118.719056184467,82.0468135731637,65.7638419893454,86.3462160624571,87.2247790817611,88.3398164698004,36.1472464170735,29.5374555894531,18.3501098321845,66.5729859232053,69.4523294242822,63.7745568954794,57.4964837482644,0.971314683984663,0.0250495060572281,3.92462185570343,0.0494372193220929,1.05977978028194,0.277873201644289,0.418106097586512,0.526793083667539,1.40082364224458,0.19360904779741,1.76780103582905,0.45921788343552,0.480139437312365,0.259652937931731,0.343149487069571,1.1172949946139,1.05153038084847,1.03257689765207,1.00240508051767,2.05112071082278,1.61126551698498,3.80918159340131
9,23.9677542542406,1.56252176194647,0.177701133836853,9.08667435833793,20.4464254301705,5.65677816266483,17.9251191973452,4.09911461062675,1.64839269825775,16.1881283754076,5.85641067559872,5.24221941876101,6.49056843827713,0.345751777780305,1.67625579457801,5.26022677885192,4.83591345251794,8.96891853903519,2.11734546256798,0,0,0,0.0214953279939966,10.0709309127344,14.315078234137,8.72320712077318,38.3728826153739,6.45132859084907,0,0,2.07939261608874,31.1908892413415,0,0.172479936298742,1.42304783210537,38.5004964412384,2.38816386594623,86.093970899548,32.5290973028599,19.4100712990831,22.3819482443964,40.4682772995113,40.4682772995113,40.4682772995113,7.41895639635687,7.41895639635687,7.41895639635687,7.41895639635687,7.47550879951808,2.2309824729676,20.2062827647344,7.05226953204338,45.3278350167609,2.17604053680497,6.20514910908687,8.27353214544937,86.093970899548,1.12876565093748,46.1612918091564,24.2346781998028,3.35053496889058,3.35053496889058,15.7045044197468,29.9133417518702,18.2956174445973,5.12206160684294,11.7488201904695,13.2101342166827,3.83964914527618,3.47136659221237,85.4928021476032,90.3005376302498,76.6534502838028,79.7254305740136,114.403092237194,85.2383592840674,60.3131472894461,85.210246548849,90.1965496404655,91.0229419313708,29.0456038789292,25.391686697187,22.0911295915758,62.8945690434307,39.0399778829414,56.1864774416073,53.8161757008337,8.09958459137829,0.333838901470867,51.3730861023913,0.271981393459718,5.66028727014764,1.37814133329719,2.0689885184401,2.72336650961687,6.61298749874149,2.52239782025758,6.96018234407665,2.06355380043181,1.830642994725,1.04036846211639,1.1880725528137,3.7909456479745,3.53442659116028,3.43531152130918,3.36200981374371,7.21454226610959,6.50290101565238,14.010299968066
10,15.5317118047341,1.26760343756474,0.109749305248155,7.37160910853972,13.2498015395695,4.58908900929313,6.98267876780492,3.32542681833019,2.19879603462175,18.3106211819625,6.6242690248116,3.75740134796883,5.26550545693333,0.21353840901535,2.23596270356248,4.26738475560971,1.88381621433748,3.45780079530248,0.816303414122583,0.0536152539553887,0.0776877724313448,0.0212750459364777,0.0242464035191872,4.56210253741754,6.13168181648779,3.94474099289624,32.0028725814084,2.76334460529719,0.0035636592858349,0.0283310913224397,1.04389822451051,15.6584733676578,0.0485655487474677,0,0.429032256216471,20.9672938398876,0.924315822425905,83.0752809550761,21.9390125197105,9.99460946705378,11.5248846007566,17.3760870327216,17.3760870327216,17.3760870327216,1.45301647356217,1.45301647356217,1.45301647356217,1.45301647356217,3.84927957592049,1.73217750355419,12.3421551979524,0.958424736281919,17.8563771465986,0.5888466194736,1.82842479951299,2.43789973268424,83.0752809550761,0.305449198436509,48.2248503780509,25.3180464484916,0.656208534590944,0.656208534590944,10.5917885108421,20.1748352587256,9.42075629189787,1.54424159054105,6.04968769526599,5.03997536818505,1.15760925157569,1.04657637474434,126.078472911685,158.325452996732,79.1593841450199,117.573179104146,184.545100517092,125.703239361349,46.6083837087842,87.9959168788252,150.234726152253,159.592056620681,22.4453418851995,10.9207761135991,15.8916119697272,52.9249508034498,14.0295764673576,42.0525860395518,30.5306969569004,5.18022344349595,0.0608473448337563,10.056838004281,0.101976947217703,1.80153357202216,1.06750559741,1.63720384305929,2.1409457684167,5.16406184155341,2.77246897955093,1.0913095964618,0.345466972366683,0.606137392418816,0.33069352120573,0.308113544750109,1.0493938917634,0.913883129704814,0.88254460258927,0.877569871956482,1.95839829562738,3.03367537165482,12.8553085183365
